"count_id","line","species_id","site_code","liana","count"
91530,3,8258,"SIERRARO","",1
91531,5,8399,"SIERRARO","",1
91532,3,8465,"SIERRARO","",1
91533,8,8465,"SIERRARO","",1
91534,2,8545,"SIERRARO","",1
91535,3,8589,"SIERRARO","",1
91536,1,8639,"SIERRARO","",2
91537,2,8639,"SIERRARO","",1
91538,3,8639,"SIERRARO","",1
91539,4,8639,"SIERRARO","",2
91540,5,8639,"SIERRARO","",3
91541,8,8639,"SIERRARO","",2
91542,9,8639,"SIERRARO","",3
91543,10,8639,"SIERRARO","",1
91544,9,8843,"SIERRARO","",1
91545,3,9074,"SIERRARO","L",1
91546,4,9074,"SIERRARO","L",1
91547,5,9074,"SIERRARO","L",1
91548,6,9074,"SIERRARO","L",1
91549,9,9074,"SIERRARO","L",1
91550,8,9434,"SIERRARO","",1
91551,9,9434,"SIERRARO","",1
91552,10,9434,"SIERRARO","",1
91553,7,9497,"SIERRARO","",1
91554,3,9710,"SIERRARO","L",1
91555,2,9710,"SIERRARO","L",1
91556,2,9714,"SIERRARO","",1
91557,3,9714,"SIERRARO","L",1
91558,3,9725,"SIERRARO","L",1
91559,4,9725,"SIERRARO","L",1
91560,6,9725,"SIERRARO","L",2
91561,8,9725,"SIERRARO","L",1
91562,9,9725,"SIERRARO","L",1
91563,1,15,"TUXTLAS","L",1
91564,1,145,"TUXTLAS","",2
91565,1,242,"TUXTLAS","",1
91566,3,242,"TUXTLAS","",1
91567,9,242,"TUXTLAS","",1
91568,2,328,"TUXTLAS","",1
91569,10,328,"TUXTLAS","",1
91570,3,521,"TUXTLAS","",1
91571,8,559,"TUXTLAS","L",2
91572,5,672,"TUXTLAS","",1
91573,8,672,"TUXTLAS","",1
91574,3,815,"TUXTLAS","H",1
91575,8,817,"TUXTLAS","H",1
91576,10,836,"TUXTLAS","H",1
91577,7,853,"TUXTLAS","",1
91578,10,853,"TUXTLAS","",1
91579,1,939,"TUXTLAS","",5
91580,2,939,"TUXTLAS","",7
91581,3,939,"TUXTLAS","",15
91582,4,939,"TUXTLAS","",12
91583,5,939,"TUXTLAS","",13
91584,6,939,"TUXTLAS","",7
91585,7,939,"TUXTLAS","",6
91586,8,939,"TUXTLAS","",4
91587,9,939,"TUXTLAS","",4
91588,10,939,"TUXTLAS","",5
91589,5,960,"TUXTLAS","",3
91590,6,960,"TUXTLAS","",1
91591,3,990,"TUXTLAS","",1
91592,4,990,"TUXTLAS","",1
91593,5,990,"TUXTLAS","",1
91594,7,990,"TUXTLAS","",1
91595,1,997,"TUXTLAS","",2
91596,2,997,"TUXTLAS","",1
91597,3,997,"TUXTLAS","",3
91598,4,997,"TUXTLAS","",3
91599,5,997,"TUXTLAS","",2
91600,7,997,"TUXTLAS","",3
91601,9,997,"TUXTLAS","",5
91602,10,997,"TUXTLAS","",3
91603,2,1272,"TUXTLAS","L",1
91604,5,1293,"TUXTLAS","L",1
91605,2,1430,"TUXTLAS","L",3
91606,7,1501,"TUXTLAS","L",1
91607,4,1534,"TUXTLAS","L",2
91608,9,1534,"TUXTLAS","L",1
91609,1,1579,"TUXTLAS","L",2
91610,9,1683,"TUXTLAS","",1
91611,6,2036,"TUXTLAS","",1
91612,10,2036,"TUXTLAS","",1
91613,4,2082,"TUXTLAS","",2
91614,8,2116,"TUXTLAS","",1
91615,5,2222,"TUXTLAS","",1
91616,7,2222,"TUXTLAS","",1
91617,6,2262,"TUXTLAS","",1
91618,2,2306,"TUXTLAS","L",1
91619,4,2306,"TUXTLAS","L",2
91620,5,2306,"TUXTLAS","L",1
91621,6,2306,"TUXTLAS","L",1
91622,7,2306,"TUXTLAS","L",1
91623,9,2306,"TUXTLAS","L",1
91624,1,2800,"TUXTLAS","L",1
91625,2,3089,"TUXTLAS","L",2
91626,8,3089,"TUXTLAS","L",3
91627,3,3095,"TUXTLAS","L",1
91628,6,3095,"TUXTLAS","L",1
91629,9,3388,"TUXTLAS","",1
91630,7,3393,"TUXTLAS","",1
91631,8,3393,"TUXTLAS","",1
91632,9,3393,"TUXTLAS","",1
91633,1,3543,"TUXTLAS","",2
91634,3,3543,"TUXTLAS","",1
91635,8,3543,"TUXTLAS","",2
91636,5,3730,"TUXTLAS","",1
91637,4,3839,"TUXTLAS","",1
91638,5,4025,"TUXTLAS","",2
91639,4,4126,"TUXTLAS","",1
91640,9,4299,"TUXTLAS","",3
91641,3,4344,"TUXTLAS","L",1
91642,7,4344,"TUXTLAS","L",1
91643,5,4537,"TUXTLAS","",1
91644,8,4537,"TUXTLAS","",1
91645,4,4592,"TUXTLAS","",1
91646,3,4635,"TUXTLAS","",1
91647,10,4778,"TUXTLAS","",1
91648,5,4796,"TUXTLAS","",1
91649,5,4928,"TUXTLAS","L",1
91650,1,5046,"TUXTLAS","",1
91651,5,5259,"TUXTLAS","",1
91652,3,5300,"TUXTLAS","",1
91653,4,5300,"TUXTLAS","",1
91654,7,5300,"TUXTLAS","",1
91655,10,5300,"TUXTLAS","",2
91656,5,5356,"TUXTLAS","",1
91657,5,5688,"TUXTLAS","L",1
91658,1,5701,"TUXTLAS","L",1
91659,6,5701,"TUXTLAS","L",2
91660,2,5736,"TUXTLAS","L",2
91661,9,5756,"TUXTLAS","",1
91662,10,6077,"TUXTLAS","",1
91663,1,6123,"TUXTLAS","",1
91664,3,6123,"TUXTLAS","",1
91665,3,6150,"TUXTLAS","",1
91666,5,6232,"TUXTLAS","L",1
91667,2,6337,"TUXTLAS","",1
91668,9,6337,"TUXTLAS","",1
91669,10,6337,"TUXTLAS","",1
91670,7,6391,"TUXTLAS","",1
91671,9,6488,"TUXTLAS","",2
91672,9,6604,"TUXTLAS","",1
91673,10,6604,"TUXTLAS","",2
91674,1,6615,"TUXTLAS","",1
91675,3,6615,"TUXTLAS","",3
91676,5,6615,"TUXTLAS","",1
91677,6,6615,"TUXTLAS","",2
91678,7,6615,"TUXTLAS","",1
91679,8,6615,"TUXTLAS","",1
91680,9,6615,"TUXTLAS","",1
91681,10,6615,"TUXTLAS","",3
91682,2,6618,"TUXTLAS","",1
91683,3,6659,"TUXTLAS","",1
91684,5,6659,"TUXTLAS","",1
91685,8,6659,"TUXTLAS","",1
91686,9,6667,"TUXTLAS","",7
91687,8,7063,"TUXTLAS","",1
91688,3,7106,"TUXTLAS","",1
91689,10,7507,"TUXTLAS","",1
91690,3,7512,"TUXTLAS","",1
91691,1,7514,"TUXTLAS","",1
91692,9,7539,"TUXTLAS","",1
91693,4,7634,"TUXTLAS","",1
91694,5,7645,"TUXTLAS","",1
91695,8,7754,"TUXTLAS","L",1
91696,9,7754,"TUXTLAS","L",1
91697,3,8040,"TUXTLAS","",1
91698,5,8040,"TUXTLAS","",3
91699,6,8040,"TUXTLAS","",1
91700,7,8040,"TUXTLAS","",2
91701,6,8083,"TUXTLAS","",1
91702,9,8243,"TUXTLAS","",1
91703,4,8254,"TUXTLAS","",2
91704,7,8254,"TUXTLAS","",1
91705,5,8543,"TUXTLAS","",1
91706,1,8633,"TUXTLAS","L",1
91707,2,8633,"TUXTLAS","L",1
91708,2,8634,"TUXTLAS","L",1
91709,9,8635,"TUXTLAS","L",1
91710,6,8725,"TUXTLAS","L",1
91711,9,8725,"TUXTLAS","L",1
91712,4,8975,"TUXTLAS","",1
91713,5,8975,"TUXTLAS","",1
91714,6,8975,"TUXTLAS","",2
91715,1,9000,"TUXTLAS","",1
91716,5,9000,"TUXTLAS","",1
91717,8,9000,"TUXTLAS","",1
91718,10,9002,"TUXTLAS","",1
91719,1,9104,"TUXTLAS","L",2
91720,9,9105,"TUXTLAS","",1
91721,5,9124,"TUXTLAS","L",1
91722,6,9144,"TUXTLAS","L",1
91723,6,9158,"TUXTLAS","",1
91724,7,9158,"TUXTLAS","",1
91725,1,9222,"TUXTLAS","",2
91726,1,9435,"TUXTLAS","",1
91727,5,9440,"TUXTLAS","",1
91728,1,9488,"TUXTLAS","",2
91729,2,9488,"TUXTLAS","",3
91730,3,9488,"TUXTLAS","",1
91731,6,9488,"TUXTLAS","",1
91732,8,9488,"TUXTLAS","",1
91733,9,9488,"TUXTLAS","",6
91734,10,9488,"TUXTLAS","",4
91735,2,9496,"TUXTLAS","",1
91736,9,9496,"TUXTLAS","",1
91737,1,9503,"TUXTLAS","",1
91738,6,9519,"TUXTLAS","",1
91739,1,9528,"TUXTLAS","",1
91740,4,9645,"TUXTLAS","",1
91741,5,9645,"TUXTLAS","",4
91742,6,9645,"TUXTLAS","",2
91743,8,9645,"TUXTLAS","",1
91744,4,9662,"TUXTLAS","",2
91745,7,9662,"TUXTLAS","",2
91746,5,199,"ENCANTO","L",1
91747,7,199,"ENCANTO","L",1
91748,8,199,"ENCANTO","L",1
91749,7,241,"ENCANTO","",1
91750,7,318,"ENCANTO","",1
91751,8,318,"ENCANTO","L",1
91752,9,318,"ENCANTO","",1
91753,6,414,"ENCANTO","",1
91754,7,454,"ENCANTO","",1
91755,4,517,"ENCANTO","",1
91756,5,531,"ENCANTO","",1
91757,7,531,"ENCANTO","",1
91758,10,531,"ENCANTO","",1
91759,5,598,"ENCANTO","L",1
91760,2,936,"ENCANTO","",3
91761,1,1024,"ENCANTO","",5
91762,2,1024,"ENCANTO","",1
91763,3,1024,"ENCANTO","",1
91764,9,1090,"ENCANTO","",1
91765,1,1145,"ENCANTO","",1
91766,2,1145,"ENCANTO","",1
91767,4,1145,"ENCANTO","",2
91768,8,1145,"ENCANTO","",1
91769,9,1145,"ENCANTO","",7
91770,10,1145,"ENCANTO","",2
91771,10,1160,"ENCANTO","",1
91772,10,1403,"ENCANTO","L",1
91773,2,1409,"ENCANTO","L",1
91774,3,1409,"ENCANTO","L",1
91775,8,1425,"ENCANTO","L",2
91776,10,1430,"ENCANTO","L",1
91777,6,1435,"ENCANTO","L",1
91778,1,1444,"ENCANTO","L",1
91779,2,1444,"ENCANTO","L",1
91780,3,1444,"ENCANTO","L",1
91781,9,1444,"ENCANTO","L",2
91782,2,1445,"ENCANTO","L",1
91783,3,1445,"ENCANTO","L",4
91784,7,1445,"ENCANTO","L",2
91785,8,1445,"ENCANTO","L",2
91786,9,1445,"ENCANTO","L",2
91787,10,1445,"ENCANTO","L",1
91788,2,1450,"ENCANTO","L",1
91789,6,1457,"ENCANTO","L",1
91790,4,1488,"ENCANTO","L",1
91791,5,1488,"ENCANTO","L",2
91792,6,1488,"ENCANTO","L",1
91793,2,1506,"ENCANTO","L",1
91794,7,1506,"ENCANTO","L",1
91795,7,1534,"ENCANTO","L",1
91796,8,1534,"ENCANTO","L",1
91797,9,1534,"ENCANTO","L",1
91798,10,1534,"ENCANTO","L",1
91799,3,1579,"ENCANTO","L",1
91800,8,1579,"ENCANTO","L",1
91801,3,1599,"ENCANTO","L",1
91802,7,1599,"ENCANTO","L",3
91803,8,1599,"ENCANTO","L",1
91804,1,1606,"ENCANTO","L",1
91805,2,1606,"ENCANTO","L",1
91806,3,1606,"ENCANTO","L",1
91807,7,1606,"ENCANTO","L",1
91808,3,1608,"ENCANTO","L",2
91809,7,1608,"ENCANTO","L",1
91810,8,1608,"ENCANTO","L",1
91811,4,1636,"ENCANTO","",1
91812,8,1636,"ENCANTO","",1
91813,2,1660,"ENCANTO","",1
91814,9,1660,"ENCANTO","",1
91815,10,1714,"ENCANTO","",1
91816,9,1882,"ENCANTO","",1
91817,2,2083,"ENCANTO","",1
91818,5,2245,"ENCANTO","L",1
91819,7,2245,"ENCANTO","L",1
91820,10,2398,"ENCANTO","",2
91821,4,2406,"ENCANTO","",1
91822,7,2406,"ENCANTO","",3
91823,5,2429,"ENCANTO","",1
91824,1,2690,"ENCANTO","L",1
91825,3,2690,"ENCANTO","L",1
91826,4,2690,"ENCANTO","L",1
91827,9,2690,"ENCANTO","L",2
91828,2,2691,"ENCANTO","L",1
91829,6,2691,"ENCANTO","L",2
91830,8,2691,"ENCANTO","L",3
91831,10,2691,"ENCANTO","L",1
91832,4,2692,"ENCANTO","L",4
91833,8,2692,"ENCANTO","L",1
91834,8,2692,"ENCANTO","L",1
91835,9,2692,"ENCANTO","L",2
91836,10,2692,"ENCANTO","L",3
91837,1,2760,"ENCANTO","L",1
91838,1,2760,"ENCANTO","L",1
91839,5,2760,"ENCANTO","L",1
91840,2,3081,"ENCANTO","L",1
91841,9,3090,"ENCANTO","L",1
91842,10,3090,"ENCANTO","L",1
91843,9,3651,"ENCANTO","L",1
91844,5,3785,"ENCANTO","",1
91845,1,3823,"ENCANTO","",1
91846,6,3912,"ENCANTO","",1
91847,1,3941,"ENCANTO","",1
91848,6,4160,"ENCANTO","",1
91849,6,4163,"ENCANTO","",1
91850,8,4163,"ENCANTO","",1
91851,9,4178,"ENCANTO","",1
91852,7,4258,"ENCANTO","",2
91853,6,4299,"ENCANTO","",1
91854,3,4317,"ENCANTO","",1
91855,5,4318,"ENCANTO","",1
91856,5,4318,"ENCANTO","",2
91857,10,4318,"ENCANTO","",1
91858,10,4319,"ENCANTO","L",1
91859,5,4417,"ENCANTO","",2
91860,6,4417,"ENCANTO","",4
91861,8,4433,"ENCANTO","",1
91862,1,4442,"ENCANTO","",1
91863,2,4442,"ENCANTO","",1
91864,10,4531,"ENCANTO","",1
91865,3,4762,"ENCANTO","",1
91866,5,4762,"ENCANTO","",1
91867,6,4762,"ENCANTO","",1
91868,8,4763,"ENCANTO","",1
91869,3,5647,"ENCANTO","",1
91870,6,5647,"ENCANTO","",1
91871,8,5647,"ENCANTO","",1
91872,9,5647,"ENCANTO","",1
91873,10,5647,"ENCANTO","",1
91874,6,5706,"ENCANTO","L",1
91875,9,5707,"ENCANTO","L",1
91876,5,5717,"ENCANTO","L",1
91877,6,5717,"ENCANTO","L",1
91878,2,6030,"ENCANTO","",1
91879,2,6142,"ENCANTO","",1
91880,3,6142,"ENCANTO","",1
91881,7,6155,"ENCANTO","",1
91882,6,6163,"ENCANTO","",1
91883,1,6219,"ENCANTO","L",1
91884,3,6424,"ENCANTO","",1
91885,7,6611,"ENCANTO","",1
91886,8,6611,"ENCANTO","",1
91887,3,6632,"ENCANTO","",2
91888,10,6632,"ENCANTO","",3
91889,1,6670,"ENCANTO","",1
91890,3,6681,"ENCANTO","",2
91891,9,6681,"ENCANTO","",1
91892,1,6985,"ENCANTO","",1
91893,3,6985,"ENCANTO","",1
91894,4,6985,"ENCANTO","",1
91895,5,6985,"ENCANTO","",1
91896,7,6985,"ENCANTO","",2
91897,8,6985,"ENCANTO","",3
91898,9,6985,"ENCANTO","",1
91899,9,7042,"ENCANTO","",1
91900,1,7106,"ENCANTO","",1
91901,4,7106,"ENCANTO","",1
91902,8,7117,"ENCANTO","",1
91903,6,7255,"ENCANTO","",1
91904,7,7255,"ENCANTO","",1
91905,8,7256,"ENCANTO","",1
91906,10,7301,"ENCANTO","",1
91907,8,7514,"ENCANTO","",1
91908,3,7622,"ENCANTO","L",1
91909,7,7767,"ENCANTO","",1
91910,7,7769,"ENCANTO","",1
91911,8,7769,"ENCANTO","",2
91912,9,7950,"ENCANTO","",1
91913,10,7950,"ENCANTO","",1
91914,7,7952,"ENCANTO","",1
91915,9,7952,"ENCANTO","",1
91916,3,7978,"ENCANTO","",1
91917,10,7978,"ENCANTO","",1
91918,1,8371,"ENCANTO","L",1
91919,1,8437,"ENCANTO","",1
91920,3,8437,"ENCANTO","",10
91921,4,8437,"ENCANTO","",7
91922,6,8437,"ENCANTO","",10
91923,7,8437,"ENCANTO","",3
91924,8,8437,"ENCANTO","",1
91925,9,8437,"ENCANTO","",2
91926,10,8437,"ENCANTO","",4
91927,3,8462,"ENCANTO","",2
91928,9,8462,"ENCANTO","",2
91929,10,8462,"ENCANTO","",1
91930,1,8548,"ENCANTO","",1
91931,3,8548,"ENCANTO","",1
91932,4,8548,"ENCANTO","",3
91933,5,8548,"ENCANTO","",4
91934,6,8548,"ENCANTO","",2
91935,9,8548,"ENCANTO","",2
91936,10,8548,"ENCANTO","",3
91937,7,8588,"ENCANTO","",1
91938,4,8649,"ENCANTO","",1
91939,1,8712,"ENCANTO","L",1
91940,10,8714,"ENCANTO","L",1
91941,1,8977,"ENCANTO","",1
91942,5,8977,"ENCANTO","",3
91943,6,8977,"ENCANTO","",1
91944,4,8978,"ENCANTO","",1
91945,5,8979,"ENCANTO","",1
91946,1,9053,"ENCANTO","",3
91947,2,9053,"ENCANTO","",3
91948,3,9053,"ENCANTO","",2
91949,4,9053,"ENCANTO","",1
91950,5,9053,"ENCANTO","",1
91951,8,9053,"ENCANTO","",1
91952,2,9214,"ENCANTO","",1
91953,7,9412,"ENCANTO","",1
91954,2,9442,"ENCANTO","",1
91955,7,9442,"ENCANTO","",1
91956,8,9442,"ENCANTO","",1
91957,4,9449,"ENCANTO","L",2
91958,7,9449,"ENCANTO","L",1
91959,10,9449,"ENCANTO","L",1
91960,4,9458,"ENCANTO","",1
91961,7,9504,"ENCANTO","",1
91962,4,9604,"ENCANTO","",1
91963,4,9696,"ENCANTO","L",1
91964,7,511,"GALERAZ","",2
91965,9,511,"GALERAZ","",1
91966,5,1193,"GALERAZ","L",1
91967,3,1421,"GALERAZ","L",3
91968,7,1421,"GALERAZ","L",4
91969,8,1421,"GALERAZ","L",2
91970,9,1421,"GALERAZ","L",1
91971,6,1437,"GALERAZ","L",4
91972,7,1437,"GALERAZ","L",1
91973,5,1442,"GALERAZ","L",2
91974,6,1442,"GALERAZ","L",2
91975,1,1448,"GALERAZ","",1
91976,4,1448,"GALERAZ","",1
91977,5,1448,"GALERAZ","",2
91978,6,1581,"GALERAZ","",1
91979,3,1616,"GALERAZ","L",2
91980,4,1723,"GALERAZ","",1
91981,10,1723,"GALERAZ","",1
91982,1,1728,"GALERAZ","",1
91983,6,1774,"GALERAZ","",1
91984,10,1774,"GALERAZ","",2
91985,7,1778,"GALERAZ","",1
91986,8,1778,"GALERAZ","",1
91987,3,1988,"GALERAZ","L",2
91988,6,1988,"GALERAZ","L",1
91989,6,1990,"GALERAZ","",2
91990,1,2007,"GALERAZ","",1
91991,2,2007,"GALERAZ","",1
91992,3,2007,"GALERAZ","",4
91993,4,2007,"GALERAZ","",2
91994,5,2007,"GALERAZ","",4
91995,5,2007,"GALERAZ","",4
91996,6,2007,"GALERAZ","",2
91997,7,2007,"GALERAZ","",2
91998,8,2007,"GALERAZ","",4
91999,9,2007,"GALERAZ","",3
92000,6,2018,"GALERAZ","",1
92001,10,2018,"GALERAZ","",2
92002,5,2035,"GALERAZ","L",1
92003,6,2036,"GALERAZ","",1
92004,7,2042,"GALERAZ","",1
92005,9,2042,"GALERAZ","",1
92006,10,2042,"GALERAZ","",1
92007,4,2054,"GALERAZ","",1
92008,7,2054,"GALERAZ","",4
92009,9,2054,"GALERAZ","",1
92010,1,2055,"GALERAZ","",1
92011,2,2055,"GALERAZ","",1
92012,4,2055,"GALERAZ","",6
92013,2,2282,"GALERAZ","L",5
92014,3,2282,"GALERAZ","L",7
92015,6,2282,"GALERAZ","L",11
92016,7,2282,"GALERAZ","L",4
92017,9,2282,"GALERAZ","L",8
92018,10,2282,"GALERAZ","L",1
92019,10,3349,"GALERAZ","",1
92020,10,3538,"GALERAZ","",2
92021,8,3629,"GALERAZ","",4
92022,9,3629,"GALERAZ","",1
92023,4,3842,"GALERAZ","",1
92024,5,3843,"GALERAZ","",1
92025,6,3843,"GALERAZ","",1
92026,7,3941,"GALERAZ","L",2
92027,1,4041,"GALERAZ","L",4
92028,2,4041,"GALERAZ","L",1
92029,4,4041,"GALERAZ","L",2
92030,2,4142,"GALERAZ","",1
92031,9,4142,"GALERAZ","",1
92032,4,4317,"GALERAZ","",1
92033,9,4318,"GALERAZ","",1
92034,4,4489,"GALERAZ","",2
92035,3,4522,"GALERAZ","",1
92036,5,4522,"GALERAZ","",1
92037,2,4750,"GALERAZ","",1
92038,3,4750,"GALERAZ","",3
92039,5,5532,"GALERAZ","",1
92040,6,5532,"GALERAZ","",1
92041,4,5689,"GALERAZ","L",1
92042,6,5689,"GALERAZ","L",2
92043,1,5714,"GALERAZ","",1
92044,4,5714,"GALERAZ","",4
92045,5,5714,"GALERAZ","",3
92046,6,5714,"GALERAZ","",3
92047,7,5714,"GALERAZ","",1
92048,8,5714,"GALERAZ","",1
92049,10,5714,"GALERAZ","",4
92050,7,7236,"GALERAZ","",1
92051,2,7273,"GALERAZ","L",2
92052,4,7273,"GALERAZ","L",2
92053,5,7273,"GALERAZ","L",2
92054,6,7273,"GALERAZ","L",1
92055,4,7278,"GALERAZ","",1
92056,3,7403,"GALERAZ","",1
92057,9,7457,"GALERAZ","L",1
92058,7,7464,"GALERAZ","L",2
92059,10,7464,"GALERAZ","L",1
92060,10,7472,"GALERAZ","",1
92061,4,7479,"GALERAZ","L",1
92062,7,7479,"GALERAZ","L",4
92063,8,7479,"GALERAZ","L",1
92064,9,7479,"GALERAZ","L",1
92065,4,7636,"GALERAZ","L",1
92066,6,7636,"GALERAZ","L",3
92067,2,7647,"GALERAZ","L",2
92068,7,7647,"GALERAZ","L",2
92069,9,7647,"GALERAZ","L",2
92070,8,8303,"GALERAZ","",1
92071,1,9214,"GALERAZ","",4
92072,2,9214,"GALERAZ","",1
92073,3,9214,"GALERAZ","",1
92074,6,9214,"GALERAZ","",1
92075,1,9449,"GALERAZ","L",1
92076,3,9449,"GALERAZ","L",2
92077,4,9449,"GALERAZ","L",1
92078,4,9452,"GALERAZ","",2
92079,8,60,"MADIDIRI","L",1
92080,5,302,"MADIDIRI","",1
92081,2,319,"MADIDIRI","",1
92082,6,319,"MADIDIRI","",1
92083,3,322,"MADIDIRI","",1
92084,4,322,"MADIDIRI","",1
92085,6,322,"MADIDIRI","",1
92086,10,322,"MADIDIRI","",1
92087,7,398,"MADIDIRI","",1
92088,6,919,"MADIDIRI","",1
92089,8,1058,"MADIDIRI","",1
92090,5,1145,"MADIDIRI","",1
92091,8,1306,"MADIDIRI","",1
92092,8,1403,"MADIDIRI","L",2
92093,10,1403,"MADIDIRI","L",1
92094,2,1406,"MADIDIRI","L",1
92095,9,1451,"MADIDIRI","L",1
92096,2,1481,"MADIDIRI","L",1
92097,2,1534,"MADIDIRI","L",1
92098,4,1534,"MADIDIRI","L",2
92099,6,1534,"MADIDIRI","L",3
92100,8,1543,"MADIDIRI","L",1
92101,1,1548,"MADIDIRI","L",1
92102,2,1548,"MADIDIRI","L",1
92103,6,1548,"MADIDIRI","L",3
92104,7,1627,"MADIDIRI","",1
92105,6,1636,"MADIDIRI","",2
92106,8,1657,"MADIDIRI","",1
92107,5,1671,"MADIDIRI","",1
92108,10,1671,"MADIDIRI","",1
92109,7,1889,"MADIDIRI","",1
92110,10,1889,"MADIDIRI","",1
92111,10,1910,"MADIDIRI","",1
92112,5,1954,"MADIDIRI","",1
92113,6,1954,"MADIDIRI","",2
92114,10,1954,"MADIDIRI","",1
92115,4,1966,"MADIDIRI","",3
92116,8,2201,"MADIDIRI","L",1
92117,7,2232,"MADIDIRI","L",1
92118,10,2232,"MADIDIRI","L",1
92119,1,2258,"MADIDIRI","",1
92120,2,2258,"MADIDIRI","",1
92121,3,2258,"MADIDIRI","",2
92122,5,2258,"MADIDIRI","",1
92123,7,2258,"MADIDIRI","",1
92124,9,2258,"MADIDIRI","",1
92125,10,2258,"MADIDIRI","",2
92126,7,2300,"MADIDIRI","",2
92127,8,2300,"MADIDIRI","",1
92128,3,2429,"MADIDIRI","",1
92129,1,2576,"MADIDIRI","",3
92130,2,2576,"MADIDIRI","",3
92131,3,2576,"MADIDIRI","",2
92132,4,2576,"MADIDIRI","",1
92133,5,2576,"MADIDIRI","",1
92134,6,2576,"MADIDIRI","",4
92135,7,2576,"MADIDIRI","",1
92136,1,2577,"MADIDIRI","",1
92137,3,2577,"MADIDIRI","",2
92138,5,2577,"MADIDIRI","",1
92139,7,2577,"MADIDIRI","",1
92140,8,2577,"MADIDIRI","",2
92141,9,2577,"MADIDIRI","",3
92142,10,2577,"MADIDIRI","",3
92143,8,2578,"MADIDIRI","",1
92144,4,2642,"MADIDIRI","",3
92145,1,2690,"MADIDIRI","L",1
92146,2,2690,"MADIDIRI","L",1
92147,3,2690,"MADIDIRI","L",2
92148,6,2690,"MADIDIRI","L",1
92149,9,2690,"MADIDIRI","L",1
92150,6,2691,"MADIDIRI","L",1
92151,2,2709,"MADIDIRI","",1
92152,7,2709,"MADIDIRI","",1
92153,10,2709,"MADIDIRI","",1
92154,1,2760,"MADIDIRI","L",1
92155,6,2760,"MADIDIRI","L",1
92156,10,2760,"MADIDIRI","L",1
92157,6,3097,"MADIDIRI","L",1
92158,6,3180,"MADIDIRI","",1
92159,9,3180,"MADIDIRI","",1
92160,2,3361,"MADIDIRI","",1
92161,3,3361,"MADIDIRI","",2
92162,1,3388,"MADIDIRI","",1
92163,9,3388,"MADIDIRI","",2
92164,1,3501,"MADIDIRI","",1
92165,10,3545,"MADIDIRI","",1
92166,1,3578,"MADIDIRI","",1
92167,5,3578,"MADIDIRI","",1
92168,7,3578,"MADIDIRI","",1
92169,7,3578,"MADIDIRI","",3
92170,8,3578,"MADIDIRI","",3
92171,9,3578,"MADIDIRI","",1
92172,10,3578,"MADIDIRI","",1
92173,4,3732,"MADIDIRI","",2
92174,1,3781,"MADIDIRI","",1
92175,4,3842,"MADIDIRI","L",1
92176,3,3941,"MADIDIRI","L",2
92177,7,3941,"MADIDIRI","L",1
92178,5,3942,"MADIDIRI","L",1
92179,9,3971,"MADIDIRI","",1
92180,8,3998,"MADIDIRI","",1
92181,6,4045,"MADIDIRI","L",1
92182,7,4045,"MADIDIRI","L",2
92183,10,4045,"MADIDIRI","L",1
92184,7,4071,"MADIDIRI","",1
92185,9,4095,"MADIDIRI","",1
92186,6,4110,"MADIDIRI","L",1
92187,2,4178,"MADIDIRI","",1
92188,4,4178,"MADIDIRI","",1
92189,6,4189,"MADIDIRI","",2
92190,8,4189,"MADIDIRI","",1
92191,6,4191,"MADIDIRI","",1
92192,6,4197,"MADIDIRI","",1
92193,2,4266,"MADIDIRI","",1
92194,4,4266,"MADIDIRI","",1
92195,8,4317,"MADIDIRI","",1
92196,5,4340,"MADIDIRI","L",1
92197,7,4351,"MADIDIRI","L",1
92198,9,4351,"MADIDIRI","L",1
92199,9,4515,"MADIDIRI","",1
92200,6,4596,"MADIDIRI","",1
92201,5,4636,"MADIDIRI","",1
92202,3,4762,"MADIDIRI","",1
92203,1,4796,"MADIDIRI","",2
92204,4,4796,"MADIDIRI","",1
92205,5,4796,"MADIDIRI","",1
92206,7,4796,"MADIDIRI","",2
92207,8,4796,"MADIDIRI","",3
92208,9,4796,"MADIDIRI","",2
92209,4,4828,"MADIDIRI","",1
92210,6,5236,"MADIDIRI","",2
92211,4,5277,"MADIDIRI","",1
92212,5,5288,"MADIDIRI","",1
92213,6,5289,"MADIDIRI","",1
92214,8,5290,"MADIDIRI","",1
92215,5,5370,"MADIDIRI","",1
92216,4,5430,"MADIDIRI","",1
92217,7,5620,"MADIDIRI","L",1
92218,3,5676,"MADIDIRI","",1
92219,9,5676,"MADIDIRI","",1
92220,2,5706,"MADIDIRI","L",1
92221,4,5706,"MADIDIRI","L",1
92222,8,5706,"MADIDIRI","L",1
92223,4,5707,"MADIDIRI","L",1
92224,5,5707,"MADIDIRI","L",2
92225,4,5708,"MADIDIRI","L",1
92226,8,5709,"MADIDIRI","L",1
92227,9,5709,"MADIDIRI","L",1
92228,1,5775,"MADIDIRI","L",1
92229,9,5781,"MADIDIRI","L",1
92230,1,5910,"MADIDIRI","",1
92231,8,5919,"MADIDIRI","",1
92232,7,5956,"MADIDIRI","",1
92233,4,6095,"MADIDIRI","",1
92234,2,6100,"MADIDIRI","",1
92235,7,6100,"MADIDIRI","",1
92236,4,6110,"MADIDIRI","",1
92237,5,6155,"MADIDIRI","",1
92238,10,6155,"MADIDIRI","",1
