"Latin","gx","gy"
"Carya cordiformis",373.8,221.7
"Carya cordiformis",372.1,221.4
"Carya cordiformis",377.6,225
"Carya cordiformis",380,225.8
"Carya cordiformis",377.6,227
"Carya cordiformis",379.9,227.6
"Carya cordiformis",374.7,231.7
"Carya cordiformis",376.9,228.2
"Carya cordiformis",372.1,229.3
"Carya cordiformis",376.1,233.9
"Carya cordiformis",370.9,236.8
"Carya cordiformis",378.9,239.4
"Carya cordiformis",375.5,246.1
"Carya cordiformis",368.8,456.1
"Carya cordiformis",377.3,467.6
"Carya cordiformis",362.6,465.6
"Carya cordiformis",370.5,480.5
"Carya cordiformis",371.2,484.8
"Carya cordiformis",361.9,489.1
"Carya cordiformis",389.5,109
"Carya cordiformis",384.6,117.8
"Carya cordiformis",396.4,118.8
"Carya cordiformis",392.6,129.4
"Carya cordiformis",388.6,140.8
"Carya cordiformis",395.1,159.4
"Carya cordiformis",397.6,187
"Carya cordiformis",399.5,193.2
"Carya cordiformis",387,193.5
"Carya cordiformis",396,201.2
"Carya cordiformis",389.7,205.2
"Carya cordiformis",390.5,213.5
"Carya cordiformis",386.1,219.9
"Carya cordiformis",384.8,222.7
"Carya cordiformis",387.9,222.8
"Carya cordiformis",388.1,224.1
"Carya cordiformis",389.4,225.8
"Carya cordiformis",387.1,225.6
"Carya cordiformis",380.7,227.8
"Carya cordiformis",385.2,230.2
"Carya cordiformis",389.5,230.3
"Carya cordiformis",389.3,228
"Carya cordiformis",399.8,241.7
"Carya cordiformis",399.8,253.5
"Carya cordiformis",387.1,244.5
"Carya cordiformis",380.3,253.7
"Carya cordiformis",388.7,261.4
"Carya cordiformis",384.8,268.1
"Carya cordiformis",386.4,479.7
"Carya cordiformis",387.4,467.3
"Carya cordiformis",382.1,521.6
"Carya cordiformis",393.9,523.8
"Carya cordiformis",385.4,524.5
"Carya cordiformis",389.4,543.6
"Carya cordiformis",393.1,560.7
"Carya cordiformis",398.5,570.7
"Carya cordiformis",397.1,591.6
"Carya cordiformis",383.3,592.8
"Carya cordiformis",387.1,597.3
"Carya glabra",11.2,133.4
"Carya glabra",4.6,137.4
"Carya glabra",5.2,151.8
"Carya glabra",15,191.6
"Carya glabra",19.5,202.9
"Carya glabra",1.8,240.3
"Carya glabra",6.9,248.5
"Carya glabra",12.7,251.1
"Carya glabra",17.2,255.1
"Carya glabra",6.1,272.3
"Carya glabra",15.1,275.5
"Carya glabra",17.7,276
"Carya glabra",18.5,281.1
"Carya glabra",17.6,288.1
"Carya glabra",16.8,288.9
"Carya glabra",9.1,283.8
"Carya glabra",6.9,306.2
"Carya glabra",10.4,306.5
"Carya glabra",16.6,305.1
"Carya glabra",14.1,308.6
"Carya glabra",10.1,310.4
"Carya glabra",3.1,307.6
"Carya glabra",4.6,318.3
"Carya glabra",16.3,315.9
"Carya glabra",19.8,318
"Carya glabra",8.4,329.8
"Carya glabra",5.4,337.6
"Carya glabra",1.6,334.7
"Carya glabra",18.9,358.4
"Carya glabra",5.7,356.1
"Carya glabra",9.8,367.5
"Carya glabra",3,375
"Carya glabra",11.5,386.6
"Carya glabra",20,394.3
"Carya glabra",17.8,396
"Carya glabra",7.8,410.3
"Carya glabra",1.6,409.1
"Carya glabra",3.4,425
"Carya glabra",8.6,434.6
"Carya glabra",4.6,446.4
"Carya glabra",19.5,588.7
"Carya glabra",13.3,592.3
"Carya glabra",16.3,606.1
"Carya glabra",17.8,618.9
"Carya glabra",12.6,617.3
"Carya glabra",4.9,613.1
"Carya glabra",13.4,622.5
"Carya glabra",18.8,622
"Carya glabra",17.3,623.7
"Carya glabra",11.5,625.4
"Carya glabra",20,633.6
"Carya glabra",8.7,634.1
"Carya glabra",35.3,0.7
"Carya glabra",27.3,163.9
"Carya glabra",28.3,221.6
"Carya glabra",38.2,223.8
"Carya glabra",20.5,236.1
"Carya glabra",39.2,247.1
"Carya glabra",21.2,240.7
"Carya glabra",21.7,244.8
"Carya glabra",33.2,254.3
"Carya glabra",35.6,265.5
"Carya glabra",28.4,266.4
"Carya glabra",29,270
"Carya glabra",33.6,278.4
"Carya glabra",25.7,296.7
"Carya glabra",34.4,313.6
"Carya glabra",40,318.2
"Carya glabra",33.2,329.6
"Carya glabra",26.2,326.2
"Carya glabra",31.8,327.6
"Carya glabra",22.5,335.2
"Carya glabra",36.9,330.1
"Carya glabra",32.4,333.2
"Carya glabra",24.9,344.2
"Carya glabra",21.6,356.8
"Carya glabra",25.2,364
"Carya glabra",22.8,367.6
"Carya glabra",29,386.5
"Carya glabra",33.6,384.4
"Carya glabra",26.1,415.4
"Carya glabra",35.7,478
"Carya glabra",39.5,496.4
"Carya glabra",30,508.8
"Carya glabra",40,519.3
"Carya glabra",28.1,513.2
"Carya glabra",40,533.7
"Carya glabra",25.5,555.7
"Carya glabra",26.7,570.5
"Carya glabra",22.3,574.1
"Carya glabra",23.1,586.6
"Carya glabra",37.9,581.2
"Carya glabra",36.5,585.2
"Carya glabra",36,587.9
"Carya glabra",26,596.2
"Carya glabra",26.1,628.3
"Carya glabra",20.1,624.6
"Carya glabra",37,638.4
"Carya glabra",37.4,639.5
"Carya glabra",31.7,636.9
"Carya glabra",30.6,633.1
"Carya glabra",23.6,632.1
"Carya glabra",59.4,65.7
"Carya glabra",55.6,66.2
"Carya glabra",53.7,71.3
"Carya glabra",57.3,76.7
"Carya glabra",56.3,78.4
"Carya glabra",48.3,119.5
"Carya glabra",42.4,253.4
"Carya glabra",56.2,295.5
"Carya glabra",48.3,285.8
"Carya glabra",47.8,286.4
"Carya glabra",52.6,293.3
"Carya glabra",48.4,303.3
"Carya glabra",42.4,304.3
"Carya glabra",47.2,310.3
"Carya glabra",45.2,315.4
"Carya glabra",53.9,375.7
"Carya glabra",59.6,416.2
"Carya glabra",51.9,414.2
"Carya glabra",52.8,423.8
"Carya glabra",58.2,435.5
"Carya glabra",55,449.5
"Carya glabra",42.6,476.5
"Carya glabra",40.8,483.9
"Carya glabra",57.9,482.1
"Carya glabra",53.2,495
"Carya glabra",48,498.3
"Carya glabra",44.3,497.1
"Carya glabra",44.8,509.1
"Carya glabra",40.2,502.1
"Carya glabra",51.4,512.7
"Carya glabra",57.7,519.5
"Carya glabra",43.3,521.4
"Carya glabra",55,535.5
"Carya glabra",45.2,540.5
"Carya glabra",47.9,548.3
"Carya glabra",45.2,569.2
"Carya glabra",59.1,574.1
"Carya glabra",46,573.3
"Carya glabra",49.7,574.1
"Carya glabra",47.6,575.5
"Carya glabra",47.2,577
"Carya glabra",47.2,591.9
"Carya glabra",48.7,601.5
"Carya glabra",55.8,606.1
"Carya glabra",52.3,610.3
"Carya glabra",49.5,626.8
"Carya glabra",55.8,631.2
"Carya glabra",79.7,44.6
"Carya glabra",66.5,54.8
"Carya glabra",66.5,60.9
"Carya glabra",68.1,65.5
"Carya glabra",61.5,73.5
"Carya glabra",65.3,76.1
"Carya glabra",69.1,75.1
"Carya glabra",70.4,75.3
"Carya glabra",65.3,77.5
"Carya glabra",75.1,62.2
"Carya glabra",78.1,63.5
"Carya glabra",70.8,65.2
"Carya glabra",80,72.7
"Carya glabra",79.6,74.1
"Carya glabra",79.7,74.8
"Carya glabra",74.1,75.6
"Carya glabra",72.7,77.7
"Carya glabra",64.1,82.9
"Carya glabra",66.9,87.1
"Carya glabra",63.3,89.3
"Carya glabra",69.3,93.7
"Carya glabra",78.1,81.6
"Carya glabra",79.1,81.6
"Carya glabra",76.1,98.1
"Carya glabra",74.2,99.9
"Carya glabra",71.2,99.1
"Carya glabra",64.3,98.3
"Carya glabra",78.8,106.7
"Carya glabra",76.6,108.1
"Carya glabra",61.9,110.1
"Carya glabra",61.1,109.4
"Carya glabra",66.9,100.2
"Carya glabra",68.4,104.5
"Carya glabra",71.6,103.2
"Carya glabra",67.5,105.4
"Carya glabra",76.6,126.4
"Carya glabra",75,135.2
"Carya glabra",63.1,130.7
"Carya glabra",65,173.1
"Carya glabra",70.1,172
"Carya glabra",79.7,242.7
"Carya glabra",77,388.6
"Carya glabra",61.7,403.7
"Carya glabra",73.2,419.7
"Carya glabra",62.6,422
"Carya glabra",65.3,425.5
"Carya glabra",63.4,426
"Carya glabra",64,425.9
"Carya glabra",73.1,422.6
"Carya glabra",80,428
"Carya glabra",72.1,431.1
"Carya glabra",67.8,438.1
"Carya glabra",67.2,440.8
"Carya glabra",67.1,442.6
"Carya glabra",63.3,456.4
"Carya glabra",75.1,474.5
"Carya glabra",64.8,475
"Carya glabra",68.5,498.8
"Carya glabra",63.3,507.7
"Carya glabra",73.9,508.5
"Carya glabra",70.2,513.2
"Carya glabra",73.6,515.7
"Carya glabra",80,517.7
"Carya glabra",61.4,510.3
"Carya glabra",65.6,522.7
"Carya glabra",69.1,530.1
"Carya glabra",75.2,521.7
"Carya glabra",76.1,522.9
"Carya glabra",74.7,533.8
"Carya glabra",69.9,537.7
"Carya glabra",65.6,535.3
"Carya glabra",62.7,539.5
"Carya glabra",60.5,532.9
"Carya glabra",71.3,541.3
"Carya glabra",80,544.9
"Carya glabra",73.8,574.8
"Carya glabra",62.9,584.7
"Carya glabra",64.7,590.7
"Carya glabra",69.7,611.3
"Carya glabra",70,614.8
"Carya glabra",66.8,634.7
"Carya glabra",60.5,633.7
"Carya glabra",85.1,48.1
"Carya glabra",87.1,55.4
"Carya glabra",83.4,57.7
"Carya glabra",92.3,42
"Carya glabra",97.7,46.8
"Carya glabra",95.6,55.2
"Carya glabra",84,63.1
"Carya glabra",83.6,63.5
"Carya glabra",85.8,70.6
"Carya glabra",97.5,62.5
"Carya glabra",90.7,67.8
"Carya glabra",89.7,69.3
"Carya glabra",92,70.1
"Carya glabra",83.9,73.4
"Carya glabra",81.5,78.5
"Carya glabra",82.4,80
"Carya glabra",89.1,78.5
"Carya glabra",88.5,77.1
"Carya glabra",92.5,81.8
"Carya glabra",95.7,81.7
"Carya glabra",95.1,88.9
"Carya glabra",91.5,87
"Carya glabra",98.7,94.2
"Carya glabra",87.7,81.2
"Carya glabra",82.8,87.7
"Carya glabra",86.2,89.3
"Carya glabra",82.3,92.4
"Carya glabra",85,100.4
"Carya glabra",89.1,113
"Carya glabra",99.3,108
"Carya glabra",96.2,119.4
"Carya glabra",83.4,132.1
"Carya glabra",100,127.5
"Carya glabra",97,127.5
"Carya glabra",89.5,152.7
"Carya glabra",83,147.6
"Carya glabra",97.4,152.7
"Carya glabra",85.3,232.7
"Carya glabra",90.1,249.4
"Carya glabra",86.7,324.1
"Carya glabra",97.4,342.9
"Carya glabra",92.1,356.5
"Carya glabra",87.1,362.9
"Carya glabra",94.6,367.6
"Carya glabra",90.6,361.7
"Carya glabra",94.5,372.7
"Carya glabra",86,397.3
"Carya glabra",89.5,401
"Carya glabra",96.7,406.2
"Carya glabra",82,418.7
"Carya glabra",85.5,423.4
"Carya glabra",88.4,421
"Carya glabra",89.7,424.1
"Carya glabra",87.5,429.8
"Carya glabra",80.5,425.8
"Carya glabra",100,427
"Carya glabra",96.4,434.8
"Carya glabra",87,435.1
"Carya glabra",81.9,433.2
"Carya glabra",86.6,446.2
"Carya glabra",99.4,446.6
"Carya glabra",92.5,445.9
"Carya glabra",92.5,472.2
"Carya glabra",85.2,477.6
"Carya glabra",81.8,474.4
"Carya glabra",93.2,493
"Carya glabra",89.1,510.6
"Carya glabra",81.4,524.8
"Carya glabra",92.6,529.3
"Carya glabra",94.9,539.7
"Carya glabra",89.5,539.9
"Carya glabra",89.7,544.4
"Carya glabra",94.3,545.9
"Carya glabra",92.2,542.5
"Carya glabra",88.1,578.2
"Carya glabra",96.6,590.4
"Carya glabra",88.1,604.5
"Carya glabra",98,607.1
"Carya glabra",87.5,620
"Carya glabra",95.3,623
"Carya glabra",96.1,637
"Carya glabra",95.4,627.6
"Carya glabra",109.3,28
"Carya glabra",118.6,39.3
"Carya glabra",106.6,25.4
"Carya glabra",104,34.2
"Carya glabra",104.2,38.6
"Carya glabra",111.9,42.4
"Carya glabra",110.7,46.3
"Carya glabra",114.3,44.3
"Carya glabra",114.1,45.7
"Carya glabra",113.8,48.3
"Carya glabra",112.9,46.8
"Carya glabra",114,53.6
"Carya glabra",112.8,55.7
"Carya glabra",119.2,59.5
"Carya glabra",106.9,47.7
"Carya glabra",107,58.3
"Carya glabra",106.5,60.2
"Carya glabra",112,62.2
"Carya glabra",104.4,67.8
"Carya glabra",103,70.2
"Carya glabra",102.7,71.2
"Carya glabra",101.3,77
"Carya glabra",106.3,79.4
"Carya glabra",106.8,77.3
"Carya glabra",109.3,83.9
"Carya glabra",115.7,92.7
"Carya glabra",110,95.5
"Carya glabra",106.2,86.9
"Carya glabra",105.2,118.7
"Carya glabra",108,101
"Carya glabra",102.9,107.3
"Carya glabra",119.6,127.1
"Carya glabra",117.5,140
"Carya glabra",109.2,125.2
"Carya glabra",105.9,134.3
"Carya glabra",104,128.8
"Carya glabra",106.8,130.3
"Carya glabra",104.7,129.1
"Carya glabra",119.4,144.5
"Carya glabra",116.2,147.2
"Carya glabra",114.8,149.5
"Carya glabra",114.7,151.5
"Carya glabra",113.6,154.2
"Carya glabra",116.7,154.8
"Carya glabra",120,154.1
"Carya glabra",117.5,158.7
"Carya glabra",105.5,143.3
"Carya glabra",109.5,149.1
"Carya glabra",103.7,156.1
"Carya glabra",105.8,155.3
"Carya glabra",115.4,162.5
"Carya glabra",113.3,164.4
"Carya glabra",109.8,166.4
"Carya glabra",117.8,172.2
"Carya glabra",100.5,169.7
"Carya glabra",107.6,177.4
"Carya glabra",115.3,182.4
"Carya glabra",105.1,187.4
"Carya glabra",110.7,203.5
"Carya glabra",104.8,247.1
"Carya glabra",111.2,241.1
"Carya glabra",114,297
"Carya glabra",109.9,326.6
"Carya glabra",105.7,329.2
"Carya glabra",119.4,325.8
"Carya glabra",118.7,329.3
"Carya glabra",113.5,329.9
"Carya glabra",111.7,323.8
"Carya glabra",112.6,331.6
"Carya glabra",113.9,333.2
"Carya glabra",116.4,333.4
"Carya glabra",118.5,336.1
"Carya glabra",117.4,338.4
"Carya glabra",100.8,320.7
"Carya glabra",103.3,332.4
"Carya glabra",113.1,348.9
"Carya glabra",117.8,355.4
"Carya glabra",113.9,358.2
"Carya glabra",112.6,353.4
"Carya glabra",105.8,353
"Carya glabra",108.2,352.1
"Carya glabra",104.8,357.4
"Carya glabra",104.7,355.1
"Carya glabra",101.7,369.7
"Carya glabra",100.8,365.1
"Carya glabra",113.8,366.2
"Carya glabra",116.8,370
"Carya glabra",117,379.5
"Carya glabra",110.6,378.2
"Carya glabra",101.5,376.9
"Carya glabra",101.4,380.4
"Carya glabra",116,380.6
"Carya glabra",102.3,408.7
"Carya glabra",111.3,409.1
"Carya glabra",119.8,414.9
"Carya glabra",110.6,418.6
"Carya glabra",107.1,413.2
"Carya glabra",108.1,425.4
"Carya glabra",108.1,429.5
"Carya glabra",115.8,420.2
"Carya glabra",119.9,422.3
"Carya glabra",120,422.9
"Carya glabra",118.9,426.1
"Carya glabra",114.5,427.1
"Carya glabra",112.8,433.7
"Carya glabra",114.2,435.6
"Carya glabra",111.8,437.9
"Carya glabra",104.2,430.6
"Carya glabra",110,430.9
"Carya glabra",100.1,437.9
"Carya glabra",109.7,447.1
"Carya glabra",107.4,448.9
"Carya glabra",106.3,445
"Carya glabra",117.4,442.8
"Carya glabra",112.6,448.4
"Carya glabra",104.7,456
"Carya glabra",102.1,464.7
"Carya glabra",118,465.2
"Carya glabra",110.4,461.9
"Carya glabra",117.6,473.9
"Carya glabra",115.5,478.8
"Carya glabra",116.5,489.3
"Carya glabra",112.4,497.6
"Carya glabra",113.7,502.3
"Carya glabra",113.9,500.7
"Carya glabra",115.5,506.2
"Carya glabra",115.6,507.9
"Carya glabra",110.3,506.1
"Carya glabra",116.7,513.8
"Carya glabra",112.1,517.7
"Carya glabra",117.7,517.2
"Carya glabra",111.8,514.2
"Carya glabra",114.9,539.8
"Carya glabra",114.6,536.5
"Carya glabra",105.7,530
"Carya glabra",106.4,536.1
"Carya glabra",107.5,537.4
"Carya glabra",106.5,541.3
"Carya glabra",109.6,541.9
"Carya glabra",105.5,550.3
"Carya glabra",108.6,551.9
"Carya glabra",103.4,557.7
"Carya glabra",102,554.1
"Carya glabra",107.9,589.5
"Carya glabra",101.2,588.9
"Carya glabra",119.5,608.2
"Carya glabra",114.8,629.2
"Carya glabra",113.2,638.4
"Carya glabra",126.2,8.7
"Carya glabra",125.7,12.2
"Carya glabra",132.6,0
"Carya glabra",138.8,29.3
"Carya glabra",121.6,43.4
"Carya glabra",125.8,48.5
"Carya glabra",126.6,54.9
"Carya glabra",140,42.9
"Carya glabra",140,50.4
"Carya glabra",130.6,63.5
"Carya glabra",133.9,68.9
"Carya glabra",132.3,70.6
"Carya glabra",138.7,74.2
"Carya glabra",136.9,76
"Carya glabra",121.9,92.1
"Carya glabra",134.6,82.1
"Carya glabra",121.3,108.5
"Carya glabra",132.6,103.9
"Carya glabra",138.4,115.8
"Carya glabra",122.6,134
"Carya glabra",136.2,132.7
"Carya glabra",121.5,141.2
"Carya glabra",124.6,143.9
"Carya glabra",129.7,148.6
"Carya glabra",127.6,158.4
"Carya glabra",139.9,141.2
"Carya glabra",138.1,158.1
"Carya glabra",121.9,168.1
"Carya glabra",125.8,172.4
"Carya glabra",121.5,185.2
"Carya glabra",132.3,193.3
"Carya glabra",129.3,197.3
"Carya glabra",132.2,183.2
"Carya glabra",136.6,188.3
"Carya glabra",130,228.1
"Carya glabra",127.2,231.4
"Carya glabra",132.1,221.2
"Carya glabra",138.3,251.1
"Carya glabra",131.1,311.3
"Carya glabra",129,327.3
"Carya glabra",137.7,326.8
"Carya glabra",137.6,329.9
"Carya glabra",131.5,331.6
"Carya glabra",134.3,334.4
"Carya glabra",130.5,335.8
"Carya glabra",123.4,332.1
"Carya glabra",126,330.4
"Carya glabra",129.1,333.3
"Carya glabra",128.4,336.3
"Carya glabra",120,337
"Carya glabra",120.1,332.7
"Carya glabra",121.4,342.5
"Carya glabra",127.1,342
"Carya glabra",132,346.6
"Carya glabra",130.5,344.9
"Carya glabra",133.7,351.8
"Carya glabra",137.8,360
"Carya glabra",121,350.7
"Carya glabra",122.6,350.7
"Carya glabra",123.9,353.2
"Carya glabra",121.5,358.9
"Carya glabra",123.8,368.1
"Carya glabra",120.2,368.7
"Carya glabra",135.4,365.9
"Carya glabra",136.7,370.1
"Carya glabra",134.2,379.4
"Carya glabra",132.7,377.6
"Carya glabra",131.2,373.5
"Carya glabra",129.8,372.7
"Carya glabra",124,376.1
"Carya glabra",122.5,372.6
"Carya glabra",126.2,384.3
"Carya glabra",129.8,387.1
"Carya glabra",127,389.3
"Carya glabra",124.2,386.7
"Carya glabra",120.5,387.4
"Carya glabra",120.3,382.7
"Carya glabra",133.2,382.4
"Carya glabra",136.8,389.3
"Carya glabra",132.1,391.8
"Carya glabra",137.8,391.4
"Carya glabra",136.5,396.9
"Carya glabra",131.5,398.7
"Carya glabra",125.4,391.2
"Carya glabra",128.8,387.6
"Carya glabra",121.3,393.7
"Carya glabra",130.3,400.1
"Carya glabra",136.2,404
"Carya glabra",131.5,406.6
"Carya glabra",138.1,411.6
"Carya glabra",138.6,419.1
"Carya glabra",129.3,413.6
"Carya glabra",126.2,417.3
"Carya glabra",128.4,427
"Carya glabra",138.5,422.8
"Carya glabra",139.5,424.2
"Carya glabra",139.3,426.7
"Carya glabra",138.7,426.9
"Carya glabra",135.6,429.6
"Carya glabra",131.4,423.2
"Carya glabra",131.5,432.1
"Carya glabra",130.7,439.5
"Carya glabra",128.2,433.9
"Carya glabra",124.2,439.3
"Carya glabra",126.8,464.4
"Carya glabra",126.7,470.2
"Carya glabra",134.9,480.1
"Carya glabra",125.4,500.2
"Carya glabra",127.6,501.6
"Carya glabra",130.2,505.3
"Carya glabra",128.7,549.5
"Carya glabra",135.3,545.7
"Carya glabra",129.8,582.3
"Carya glabra",133.3,619.4
"Carya glabra",142.7,13.8
"Carya glabra",146,18.4
"Carya glabra",154.4,11.5
"Carya glabra",147.5,21.2
"Carya glabra",140.8,34.7
"Carya glabra",150.4,38.5
"Carya glabra",150.8,24
"Carya glabra",150.1,23.9
"Carya glabra",156.4,29.1
"Carya glabra",149.1,43.4
"Carya glabra",143.4,43
"Carya glabra",142.5,59.5
"Carya glabra",156.2,41.4
"Carya glabra",155,44.9
"Carya glabra",140.8,65.8
"Carya glabra",140.4,68.9
"Carya glabra",158.7,60.7
"Carya glabra",140.1,78
"Carya glabra",157.8,88.2
"Carya glabra",145.8,109.9
"Carya glabra",148.8,116.2
"Carya glabra",152.3,105.1
"Carya glabra",154.1,114.3
"Carya glabra",159.7,115.7
"Carya glabra",158.4,115
"Carya glabra",143.4,121.5
"Carya glabra",148.1,128.6
"Carya glabra",156.6,137.1
"Carya glabra",145.4,132
"Carya glabra",142.8,139.6
"Carya glabra",154.8,139.9
"Carya glabra",158.8,144.9
"Carya glabra",158.3,144.7
"Carya glabra",157.9,151.3
"Carya glabra",142.3,147.4
"Carya glabra",150,155.5
"Carya glabra",147.2,161.7
"Carya glabra",155.8,168.6
"Carya glabra",150.9,165.3
"Carya glabra",143.7,167.1
"Carya glabra",143,170.4
"Carya glabra",141.3,178
"Carya glabra",140.8,190
"Carya glabra",146.9,199.4
"Carya glabra",151.5,195.6
"Carya glabra",156,199.7
"Carya glabra",157.5,186.2
"Carya glabra",147.3,208.1
"Carya glabra",153.5,217.3
"Carya glabra",158.6,217.3
"Carya glabra",157.4,218.4
"Carya glabra",152.9,214.7
"Carya glabra",142,237
"Carya glabra",153.9,220.5
"Carya glabra",156.3,229.2
"Carya glabra",157.5,240.8
"Carya glabra",147.4,245.6
"Carya glabra",145.1,244.5
"Carya glabra",140.7,247.3
"Carya glabra",144.3,248.3
"Carya glabra",155.8,251.6
"Carya glabra",148.8,268.6
"Carya glabra",151.7,261.1
"Carya glabra",144,261
"Carya glabra",151.8,291.1
"Carya glabra",147.5,341.6
"Carya glabra",155.4,341.3
"Carya glabra",158.2,346.3
"Carya glabra",156.7,348
"Carya glabra",152.7,349.8
"Carya glabra",151,344.5
"Carya glabra",143.7,351.7
"Carya glabra",145.4,354.8
"Carya glabra",147.5,354.1
"Carya glabra",146.6,357.5
"Carya glabra",140.6,360
"Carya glabra",144.5,360.7
"Carya glabra",147.7,360.7
"Carya glabra",149.4,360
"Carya glabra",144.2,368.1
"Carya glabra",140.5,367.4
"Carya glabra",150.1,363.2
"Carya glabra",151,370.9
"Carya glabra",141.6,374.3
"Carya glabra",141.2,373.9
"Carya glabra",146.8,380.7
"Carya glabra",147.2,383.7
"Carya glabra",141.3,389.4
"Carya glabra",151.9,386.8
"Carya glabra",141.8,391.1
"Carya glabra",156.6,404
"Carya glabra",152,409
"Carya glabra",155.2,412.9
"Carya glabra",160,410.3
"Carya glabra",160,414.5
"Carya glabra",152.3,419.5
"Carya glabra",141.9,415
"Carya glabra",141.6,415.6
"Carya glabra",142.1,427.9
"Carya glabra",157.6,424.5
"Carya glabra",154.5,426.2
"Carya glabra",151.4,429.4
"Carya glabra",151.2,428.8
"Carya glabra",157.3,430.4
"Carya glabra",156.6,445.2
"Carya glabra",154.6,445.5
"Carya glabra",149.1,462.8
"Carya glabra",152.7,460.1
"Carya glabra",144.9,482.4
"Carya glabra",145.8,498.1
"Carya glabra",148.2,505.1
"Carya glabra",149.4,505.9
"Carya glabra",144.5,508
"Carya glabra",142.7,503.1
"Carya glabra",152,501.7
"Carya glabra",157.3,504.8
"Carya glabra",156.5,512.4
"Carya glabra",156.5,513.1
"Carya glabra",154.3,516.1
"Carya glabra",157.8,533.9
"Carya glabra",157.9,538
"Carya glabra",154.1,535.2
"Carya glabra",153.4,538.5
"Carya glabra",152.5,538.8
"Carya glabra",153.5,540.3
"Carya glabra",153.7,557.5
"Carya glabra",146.8,565.8
"Carya glabra",150.6,574.5
"Carya glabra",151.5,583.9
"Carya glabra",154.7,607.8
"Carya glabra",151.9,607.6
"Carya glabra",143,624.8
"Carya glabra",178.5,4
"Carya glabra",167.2,15.2
"Carya glabra",172.2,16
"Carya glabra",169.8,13.8
"Carya glabra",162.3,21.6
